customer_id,customer_name,total_revenue,customer_segment
91655,Paul Holmes,3821.71,Low Value
1458,Donald Boyd,3821.62,Low Value
78094,Elizabeth Hall,3821.28,Low Value
59444,Evan Anderson,3821.25,Low Value
54687,Lisa Porter,3821.0,Low Value
82394,Mark Nunez,3820.9799999999996,Low Value
36740,Debbie Melendez,3820.7900000000004,Low Value
58119,Matthew Martinez,3820.4800000000005,Low Value
88670,James Bowman,3820.17,Low Value
5610,Tamara Woodward,3819.91,Low Value
88988,Barry Silva,3819.9,Low Value
33457,Krista Davis,3819.8599999999997,Low Value
39351,Kimberly Hutchinson,3819.62,Low Value
6054,Alfred Guerrero,3819.5899999999997,Low Value
66498,Phillip Lewis,3819.34,Low Value
56987,Margaret Hall,3819.01,Low Value
38714,Ronald Herrera Md,3818.96,Low Value
63079,William Long,3818.86,Low Value
40481,Ryan Thompson,3818.69,Low Value
62810,Mr. Carl Clark,3818.56,Low Value
7516,Matthew Jenkins,3818.37,Low Value
8928,Kellie Neal,3818.31,Low Value
30023,David Cobb,3818.26,Low Value
76210,Denise Guzman,3818.08,Low Value
45714,Thomas Lawrence,3818.0,Low Value
98799,Glenn Richardson,3817.88,Low Value
13126,Richard Deleon,3817.84,Low Value
23055,Tara Stone,3817.4500000000003,Low Value
96668,Christine Boyle,3817.33,Low Value
69735,Jared Burke,3817.1000000000004,Low Value
72905,Maureen Decker,3816.75,Low Value
85735,Angela Franklin,3816.67,Low Value
25772,Timothy Norman,3816.3,Low Value
56627,Sara Hawkins,3816.18,Low Value
24447,Michael Bryant,3816.1,Low Value
14775,Jacob Thompson,3815.8599999999997,Low Value
90285,Jamie Orozco,3815.73,Low Value
93042,Andrew Lewis,3815.68,Low Value
57431,Holly Flynn,3815.4900000000002,Low Value
25903,David Harrison,3814.71,Low Value
21800,David Garza,3814.1800000000003,Low Value
98783,Thomas Martinez,3814.11,Low Value
55126,Thomas Miles,3813.66,Low Value
50698,Tyrone Henderson,3813.5,Low Value
74784,Pamela Thomas,3813.41,Low Value
41921,Brianna Medina,3813.22,Low Value
4518,Ryan Flores,3812.74,Low Value
90964,Judith Murray,3812.66,Low Value
57417,Benjamin Clark,3812.46,Low Value
97452,Jason Rodriguez,3812.42,Low Value
18589,Christopher Ayers,3812.37,Low Value
95774,Benjamin Moreno,3812.2799999999997,Low Value
63834,Belinda Cameron,3812.13,Low Value
69774,Curtis Wilson Md,3812.07,Low Value
89743,Tiffany Rowe,3812.01,Low Value
92756,Tyler Mcclure,3811.6100000000006,Low Value
45406,David Anderson,3811.42,Low Value
10993,Terry Duffy,3811.3999999999996,Low Value
51855,Elizabeth Brandt,3811.04,Low Value
12039,Jeffrey Robinson,3810.95,Low Value
9850,Todd Smith,3810.7,Low Value
45624,Kristin Deleon,3810.68,Low Value
94464,Daniel Pearson,3810.3599999999997,Low Value
46170,Logan Huff,3810.05,Low Value
93276,Michael Soto,3809.99,Low Value
12804,Randall Meza,3809.88,Low Value
19443,Heather Ramos,3809.54,Low Value
34566,Kenneth Thompson,3809.44,Low Value
75950,Adrienne Matthews,3809.38,Low Value
7158,Stacey Shaw,3809.38,Low Value
88576,Matthew Gentry,3809.02,Low Value
49731,Valerie Thompson,3808.9300000000003,Low Value
43115,John Zimmerman,3808.88,Low Value
55089,Brandon Henderson,3808.5099999999998,Low Value
14559,Emily King,3808.28,Low Value
73076,Luke Solomon,3808.1,Low Value
2943,Theresa Higgins,3808.04,Low Value
52779,Patricia Gonzalez Dvm,3808.02,Low Value
35510,William Palmer,3807.89,Low Value
21681,Eddie Ware,3807.87,Low Value
60248,Thomas Merritt Jr.,3807.7899999999995,Low Value
8686,Christopher Ross,3807.21,Low Value
98534,Loretta Martinez,3807.05,Low Value
87595,Edwin Williams,3807.05,Low Value
74225,William Arias,3806.59,Low Value
75432,Tina Anthony,3806.4,Low Value
47120,Robert Matthews,3806.18,Low Value
25937,Jonathan Mclean,3805.61,Low Value
67208,Kevin Porter,3805.34,Low Value
134,Helen Jones,3805.19,Low Value
61440,Desiree Ortiz,3804.6400000000003,Low Value
80981,Lauren Garner,3804.6,Low Value
82496,Danny Roberts,3804.41,Low Value
23936,Melissa Smith,3804.37,Low Value
37353,Tanya Christian,3804.13,Low Value
72487,Robert Mason,3803.8,Low Value
95083,Paul Thompson,3803.7799999999997,Low Value
12169,Dana Schmidt,3803.74,Low Value
73413,Cheryl Brown,3803.62,Low Value
70523,George Ayala,3803.62,Low Value
58341,Brittany Simmons,3803.47,Low Value
74552,Hannah Sullivan,3803.45,Low Value
15722,Barry Henderson,3803.41,Low Value
51170,Ana Kim,3803.2,Low Value
65654,Ashley Carrillo,3803.16,Low Value
77200,Kevin Nunez,3802.85,Low Value
77655,Jamie Adams,3802.45,Low Value
9093,Jeremy Carroll,3802.3900000000003,Low Value
60714,John Baker,3802.3,Low Value
80866,Todd Miller,3802.1400000000003,Low Value
29413,James Harvey,3801.67,Low Value
38339,Rodney Mason,3801.57,Low Value
10030,Brittany Fuentes,3801.48,Low Value
19916,Jamie Petty,3801.43,Low Value
56616,Colin Campbell,3801.42,Low Value
9128,Joanne Henderson,3801.36,Low Value
3005,Cole Barnes,3800.7699999999995,Low Value
70637,Travis Singh,3800.56,Low Value
34708,Eddie Moreno,3800.55,Low Value
16065,Sarah Banks,3800.41,Low Value
17056,Jose Allison,3800.08,Low Value
18437,Yvette Macdonald,3800.04,Low Value
69855,Frank Smith,3799.84,Low Value
39676,Tonya King,3799.6200000000003,Low Value
92705,James Bates,3799.46,Low Value
45024,Janice Richardson,3799.42,Low Value
7835,Marcus Wood,3799.41,Low Value
9295,Caroline Garcia,3799.3,Low Value
59172,Jason Cook,3799.2799999999997,Low Value
89456,Jeanne Huang,3799.19,Low Value
12032,Dr. Kathy Allen Dds,3799.09,Low Value
85940,James Stephenson,3798.9700000000003,Low Value
42272,Tammy Goodman,3798.77,Low Value
32252,Kevin Huffman,3798.51,Low Value
60122,David Miller,3798.2,Low Value
84933,Heather Knapp,3797.46,Low Value
46462,Zachary Ray,3796.94,Low Value
67467,Laura Hartman,3796.93,Low Value
35445,Caleb Young,3796.67,Low Value
53920,Debbie Clark,3796.34,Low Value
71557,Kathryn Powell,3796.34,Low Value
18280,Joe Wilson,3795.36,Low Value
71180,Michael Lara,3795.33,Low Value
32055,Laura Smith,3795.0499999999997,Low Value
23512,Frances Cook,3794.9799999999996,Low Value
86233,Amy Perez,3794.88,Low Value
42224,Sandra Vargas,3794.82,Low Value
5719,Jesse Payne,3794.7799999999997,Low Value
49064,Cassandra Hughes,3794.68,Low Value
23149,John Schultz,3794.3,Low Value
82913,Elizabeth Hughes,3794.0,Low Value
11211,Christopher Hernandez,3793.9399999999996,Low Value
84534,Jonathan Rogers,3793.92,Low Value
5695,Marie Sullivan,3793.9,Low Value
99389,Alexandra Bush,3793.42,Low Value
76420,Paul Duncan,3793.28,Low Value
87476,Yolanda Valdez,3793.0,Low Value
5754,Kristin Long,3792.8,Low Value
69693,Robin Carlson,3792.79,Low Value
80247,Katherine Poole,3792.07,Low Value
12490,Jessica Webb,3792.07,Low Value
45927,Shawn Baker,3792.0699999999997,Low Value
24645,Leah Collins,3792.02,Low Value
83360,Ashley Perez,3791.87,Low Value
86406,Mark Vega,3791.3,Low Value
65777,Tiffany Hoffman,3791.2,Low Value
31882,Lauren Martin,3791.2,Low Value
94872,Ryan Gonzales Jr.,3790.91,Low Value
84447,Hayden Miller,3790.6,Low Value
39335,Barbara Sharp,3790.3599999999997,Low Value
41352,Rachel Gibson,3790.2700000000004,Low Value
12748,Connor Barton,3790.25,Low Value
31760,Megan Fitzgerald,3790.2200000000003,Low Value
70672,Kayla Jensen,3789.6800000000003,Low Value
47150,Randy Bowen,3789.42,Low Value
31118,Shelley Duffy,3789.41,Low Value
59877,Stephen Brown,3789.25,Low Value
52387,Vincent Phillips,3789.14,Low Value
52308,Glen Leblanc,3788.6,Low Value
76897,Ricky Rodriguez,3788.2200000000003,Low Value
490,Mary Hernandez,3788.1899999999996,Low Value
61702,Amy Delgado,3788.17,Low Value
63021,William Smith,3788.17,Low Value
65780,Nicholas Hensley,3788.0499999999997,Low Value
63030,William Davis,3787.64,Low Value
63643,Barbara Tyler,3787.6299999999997,Low Value
98002,Brittany Williams,3787.43,Low Value
84703,Scott Cannon,3787.1099999999997,Low Value
39796,Nicole Santos,3786.49,Low Value
68051,Justin Bryan,3786.34,Low Value
49013,Vicki Harper,3786.2599999999998,Low Value
98147,Ashley Cordova,3786.15,Low Value
32830,Tommy Foster,3786.1000000000004,Low Value
67230,Victoria Herrera,3786.08,Low Value
52719,James Morris,3786.0699999999997,Low Value
98532,Robin Jordan,3786.0,Low Value
63186,Richard Brown,3785.99,Low Value
81931,Larry Cox,3785.96,Low Value
69984,Kelly Gregory,3785.7400000000002,Low Value
53169,David Duffy,3785.69,Low Value
15588,Sheila Nielsen,3785.25,Low Value
91087,Dr. Susan Johnson,3785.21,Low Value
12375,Emily Melendez,3785.17,Low Value
70403,Kelly Meyer,3785.0,Low Value
10448,Nancy Tran,3784.7999999999997,Low Value
98315,Mrs. Emily Phillips,3784.27,Low Value
53144,Robert Fitzpatrick,3784.17,Low Value
42458,Patrick Fernandez,3783.83,Low Value
47958,Luis Wright,3783.7,Low Value
17922,Steven Martin,3783.62,Low Value
74267,Michael Carroll,3783.3999999999996,Low Value
60795,Michael Fisher,3783.17,Low Value
23558,Charles Kirby,3782.6000000000004,Low Value
16936,Kimberly Williams,3782.5200000000004,Low Value
54444,Samantha Ford,3782.13,Low Value
83625,Amy Simmons,3781.99,Low Value
588,Heather Miles,3781.75,Low Value
54457,Danielle Rogers,3781.7000000000003,Low Value
69203,Luis Oconnor,3781.3,Low Value
44463,Brandon Michael,3781.27,Low Value
59860,Barbara Crawford,3781.2200000000003,Low Value
67578,Emily Velazquez,3781.21,Low Value
96217,Chris Armstrong,3781.1200000000003,Low Value
93679,Madison Hughes Phd,3780.96,Low Value
41102,Timothy Murphy,3780.9199999999996,Low Value
22332,Barbara Hall,3780.87,Low Value
72202,Steven Chung,3780.4599999999996,Low Value
21688,Austin Miller,3780.2799999999997,Low Value
75620,Sheri Wheeler,3780.25,Low Value
53490,Hayley Hill Dvm,3780.16,Low Value
54115,Lindsay Chavez,3780.0899999999997,Low Value
47841,Nicole Sweeney,3779.64,Low Value
53653,Darren Brooks,3779.61,Low Value
3831,Stephanie Fuller Phd,3779.56,Low Value
63304,Cindy Johnston,3779.33,Low Value
31385,Karen Brown,3779.32,Low Value
47475,Todd Baker,3779.05,Low Value
17114,Desiree Mcclain,3779.04,Low Value
63749,Samantha Molina,3778.79,Low Value
45846,Katherine Coffey,3778.62,Low Value
60687,David Scott,3778.58,Low Value
76263,Kristi Bartlett,3778.56,Low Value
44649,Michael Elliott,3778.5099999999998,Low Value
26220,Timothy Bell,3778.3100000000004,Low Value
36907,Philip Norton,3777.48,Low Value
12411,Erica Morrow,3777.3100000000004,Low Value
65648,Adam Parker,3777.11,Low Value
28584,Sabrina Davis Md,3776.92,Low Value
5480,Mr. Eric Fleming,3776.86,Low Value
13689,Brian Sandoval Md,3776.82,Low Value
95171,Deborah White,3776.6099999999997,Low Value
1890,Derek Mata,3776.58,Low Value
58251,Andrew Stone,3776.4700000000003,Low Value
5966,Heather Parker,3776.37,Low Value
89916,Dr. Emma Rhodes,3776.31,Low Value
80275,Edward Beard,3776.08,Low Value
97178,Stephanie Harper,3776.06,Low Value
74247,Clifford Carter,3776.06,Low Value
55070,Debra Stevenson,3776.0,Low Value
80378,Samantha Tate,3775.87,Low Value
92101,Tony Price,3775.84,Low Value
61982,Cynthia Wall,3775.42,Low Value
40648,Gina Alvarez,3775.42,Low Value
21143,Anthony Fleming,3775.06,Low Value
7162,Jared Richardson,3774.64,Low Value
47523,David Castro,3774.59,Low Value
69639,Peter Love,3774.41,Low Value
35825,Zachary Owens,3774.1200000000003,Low Value
25463,Jessica Dickerson,3774.0099999999998,Low Value
3475,Lauren Cherry,3773.99,Low Value
84992,Austin Chung,3773.98,Low Value
76816,Andrew Christensen,3773.91,Low Value
5923,Matthew Heath,3773.6699999999996,Low Value
64243,Carol Hutchinson,3773.65,Low Value
26452,Linda Clark,3773.34,Low Value
60825,Laura Cooper,3773.34,Low Value
78875,Abigail Gonzalez,3773.33,Low Value
88156,Joseph Cantu,3773.17,Low Value
48628,Hayden Jackson,3772.9799999999996,Low Value
1457,Mrs. Beth Welch,3772.87,Low Value
8092,Christine Chavez,3772.77,Low Value
52279,Brandy Wong,3772.2,Low Value
40763,John Lopez,3772.0,Low Value
70832,Jason Cox,3771.89,Low Value
15852,Tammy Griffin,3771.6600000000003,Low Value
22072,Makayla Gray,3771.66,Low Value
70912,Keith Gonzales,3771.48,Low Value
65770,Elizabeth Conway,3770.99,Low Value
45511,Christopher White Md,3770.89,Low Value
24377,Jermaine Jones,3770.71,Low Value
24842,Zachary Wade,3770.62,Low Value
44577,Victoria Williams Md,3770.59,Low Value
53779,Glenn Hutchinson,3770.5,Low Value
21698,Nicholas Ingram,3770.4900000000002,Low Value
34578,Amanda Murphy,3770.08,Low Value
61826,Michael Maldonado,3769.71,Low Value
53595,Brian Robles,3769.07,Low Value
71961,Colleen Mendez,3769.04,Low Value
53271,David Bowman,3768.47,Low Value
21820,Anthony Hall,3767.83,Low Value
16678,Brian Ross,3767.41,Low Value
67239,Beverly Hanna,3767.12,Low Value
7725,Debbie Warren,3766.98,Low Value
33696,Michelle Townsend,3766.67,Low Value
17661,Sarah Adams,3766.4700000000003,Low Value
24360,Alex Johnson,3766.2099999999996,Low Value
7107,Charles Howard,3765.74,Low Value
15287,Tyler George,3765.5899999999997,Low Value
67350,April Love,3765.56,Low Value
47617,Bryan Fowler,3765.45,Low Value
85387,Dr. Debbie Burns,3765.45,Low Value
44249,Preston Santos,3765.35,Low Value
88685,Christopher Gutierrez,3765.31,Low Value
83902,Matthew James,3765.05,Low Value
2590,Nathan Mahoney,3764.94,Low Value
96692,Mark Nelson,3764.25,Low Value
84877,Mark Woods,3764.06,Low Value
52509,Anna Horne,3763.9300000000003,Low Value
5766,Tina Carr,3763.8900000000003,Low Value
52120,Sabrina Fisher,3763.83,Low Value
27026,Patrick Copeland,3763.74,Low Value
66015,Timothy Bowman,3763.15,Low Value
81286,Aaron Barton,3763.0699999999997,Low Value
27417,Justin Smith,3762.48,Low Value
61936,Jim Gardner,3762.47,Low Value
61800,Steven Thompson,3761.86,Low Value
94026,Michael Cowan,3761.72,Low Value
36825,Dr. Elizabeth Wallace,3761.66,Low Value
45460,Frederick Smith,3761.6,Low Value
13382,Chelsea Wilson Md,3761.51,Low Value
7551,Kimberly Wong,3761.33,Low Value
41725,Kimberly Shepard,3761.02,Low Value
5005,Gabrielle Osborne,3760.8,Low Value
12206,Justin Merritt,3760.7999999999997,Low Value
50969,Maria Booth,3760.52,Low Value
29431,John Patterson,3760.28,Low Value
55264,Timothy Hurst,3760.2799999999997,Low Value
1443,Ronald Brown,3760.26,Low Value
77437,Jonathan Floyd,3760.13,Low Value
19261,Laura Nguyen,3760.0,Low Value
85039,Jessica Thomas,3759.95,Low Value
82075,Sean Hayes,3759.95,Low Value
60739,David Hawkins,3759.8900000000003,Low Value
61961,Ian Jones,3759.75,Low Value
23328,Courtney Drake,3759.5,Low Value
36739,Megan Martin,3759.3100000000004,Low Value
65120,Jacqueline Donaldson,3759.25,Low Value
94258,Michael Nielsen,3759.12,Low Value
76429,Amanda Keller,3758.99,Low Value
4524,Angelica Valdez,3758.89,Low Value
23163,Kathryn Mills,3758.8,Low Value
57546,Jeffrey Phillips,3758.75,Low Value
87609,Mallory Matthews,3758.6800000000003,Low Value
75581,Jeremiah Sloan,3758.58,Low Value
96443,Debra Williams,3758.51,Low Value
85581,Denise Allen,3758.46,Low Value
35709,Christine Dorsey,3758.29,Low Value
60523,Audrey Herrera,3758.0299999999997,Low Value
26150,Nathan Hughes,3757.95,Low Value
59187,Dan Reese,3757.46,Low Value
85293,Theresa Pittman,3757.17,Low Value
34283,Grant Mann,3756.9700000000003,Low Value
9125,Cheryl Jones,3756.91,Low Value
51430,Lisa Rodriguez,3756.88,Low Value
4122,Jennifer Compton,3756.81,Low Value
77064,Michelle Andrews,3756.7200000000003,Low Value
8039,Andrew West,3756.64,Low Value
96039,Seth Tate,3756.51,Low Value
96768,Valerie Edwards,3756.41,Low Value
45336,Hannah Sanchez,3756.4,Low Value
48738,Bridget Gonzalez,3756.2999999999997,Low Value
10090,Angela Silva,3756.23,Low Value
53804,Tracy Anderson,3756.2200000000003,Low Value
18143,Christian Cruz,3755.9800000000005,Low Value
29096,Teresa Hughes,3755.95,Low Value
83325,Adam Choi,3755.95,Low Value
11056,Priscilla Marshall,3755.71,Low Value
13991,Amanda Allen,3755.68,Low Value
38105,Dave Contreras,3755.5,Low Value
14528,Daniel Watson,3755.18,Low Value
98444,Mark Bishop,3755.16,Low Value
98444,Mark Bishop,3755.16,Low Value
6072,Bobby Cannon,3754.83,Low Value
78454,Kelly Johnson,3754.75,Low Value
61652,Natalie Peterson,3754.64,Low Value
90982,Sarah Hammond,3754.61,Low Value
63963,Lisa Pittman,3754.54,Low Value
48411,Tyler Williams,3754.45,Low Value
54312,Christopher Juarez,3754.3900000000003,Low Value
23347,Elizabeth Wallace,3754.31,Low Value
32005,Stephanie Robinson,3754.2700000000004,Low Value
78115,Eric Bell,3753.96,Low Value
34239,Mrs. Laura Robinson Dds,3753.67,Low Value
23600,Denise Soto,3753.4199999999996,Low Value
9659,Andrea Washington,3753.12,Low Value
26464,Susan Nguyen,3752.97,Low Value
76241,James Mitchell,3752.89,Low Value
63014,Steven Green,3752.81,Low Value
46548,Stephen Rodriguez,3752.81,Low Value
74911,Sarah Bush,3752.74,Low Value
17724,Amber Blackwell,3752.7200000000003,Low Value
53562,Michelle Garcia,3752.5600000000004,Low Value
60018,Kristen Leon,3752.48,Low Value
51356,Blake Bell,3752.42,Low Value
63858,Gregory Murphy,3752.33,Low Value
5037,Samantha White,3752.21,Low Value
96816,Angel Lopez,3752.2099999999996,Low Value
21792,Katelyn Jones Md,3752.14,Low Value
13385,Jacob Wolfe,3751.95,Low Value
79865,Willie Fowler,3751.7000000000003,Low Value
14944,Joseph Cameron,3751.1700000000005,Low Value
55123,Amanda Horne,3751.04,Low Value
97934,Yvonne Cook,3750.93,Low Value
92983,Yolanda Romero,3750.39,Low Value
5292,Donna Barnes,3750.35,Low Value
51171,Stephanie Huber,3750.09,Low Value
83413,Aaron Lee,3749.92,Low Value
49006,Donald Torres,3749.82,Low Value
23235,Jeffery Porter,3749.73,Low Value
47350,Nicole Wilson,3749.65,Low Value
89045,Michael Cantu,3749.5699999999997,Low Value
30573,Daniel Jennings,3749.35,Low Value
30573,Daniel Jennings,3749.35,Low Value
95308,Thomas Cunningham,3749.17,Low Value
45774,Shane Hamilton,3748.92,Low Value
12644,Miss Katherine Hunt,3748.79,Low Value
28606,Mr. Willie Perez,3748.62,Low Value
41151,Cheyenne Martinez,3748.52,Low Value
37653,Stephen Ross,3748.41,Low Value
15725,Brandon Simmons,3748.3,Low Value
40816,Danielle Hall,3748.2999999999997,Low Value
40816,Danielle Hall,3748.2999999999997,Low Value
29214,Mr. Christopher Howell,3748.23,Low Value
29698,Jessica Winters,3748.2,Low Value
79694,Joseph Mcfarland,3748.14,Low Value
23704,Daniel Atkins,3747.97,Low Value
49253,Jessica Herrera,3747.93,Low Value
56680,Nicole Valentine,3747.8399999999997,Low Value
71658,Emma Adams,3747.2,Low Value
17626,Emily Holland,3747.0,Low Value
87160,Timothy Bass,3746.16,Low Value
13380,Stacy Sanders,3745.9,Low Value
48161,Hunter Taylor,3745.81,Low Value
26533,Tina Ford,3745.73,Low Value
53961,Johnathan Miller,3745.69,Low Value
64163,Dr. Madison Nichols Phd,3745.62,Low Value
75525,Shirley Jones,3745.3599999999997,Low Value
88928,Maurice Briggs,3745.33,Low Value
85585,Charles Stone,3745.1499999999996,Low Value
54314,Mark Schneider Jr.,3745.04,Low Value
57519,Roger Taylor,3745.0,Low Value
93196,Christine Holland,3744.34,Low Value
90191,Brandon Roth,3743.9,Low Value
86554,Justin Davis,3743.74,Low Value
37638,Jennifer Chambers,3743.63,Low Value
81707,Natalie Lopez,3743.54,Low Value
1175,Steven Fox,3743.37,Low Value
61868,Yvonne Allen,3743.21,Low Value
65218,Tom Holmes,3742.94,Low Value
52161,Christie Butler,3742.4900000000002,Low Value
14002,Don Herrera,3742.17,Low Value
83838,Kimberly Cook,3742.16,Low Value
3422,Nicholas Elliott,3741.87,Low Value
85859,Kathryn Simpson,3741.69,Low Value
18733,Troy Fowler,3741.66,Low Value
87027,Jasmine Holden,3741.62,Low Value
4149,Kevin Scott,3741.19,Low Value
1215,Elizabeth Adkins,3740.8900000000003,Low Value
38543,Cynthia Hobbs,3740.8,Low Value
34085,Curtis Ramirez,3740.77,Low Value
14813,Michael Salinas,3740.75,Low Value
70288,Paul Wallace,3740.3,Low Value
2440,Anthony Barnett,3739.91,Low Value
50528,Dr. Gregory Pugh,3739.8799999999997,Low Value
33133,Charles Walsh,3739.42,Low Value
1846,Jonathan Gomez,3739.3,Low Value
50660,Laura Hamilton,3739.18,Low Value
81132,Jose Roman,3739.1,Low Value
71567,Susan Douglas,3738.89,Low Value
30097,William Werner,3738.86,Low Value
22060,Sandra Davis,3738.85,Low Value
8078,Elizabeth Chang,3738.75,Low Value
6342,Dustin Brown,3738.7299999999996,Low Value
39468,Sheryl Campbell,3738.68,Low Value
13005,Andrea Briggs,3738.55,Low Value
36208,Nathan Roberts,3738.0400000000004,Low Value
